id,atlas_id,name,acronym,st_level,ontology_id,hemisphere_id,weight,parent_structure_id,depth,graph_id,graph_order,structure_id_path,color_hex_triplet,neuro_name_structure_id,neuro_name_structure_id_path,failed,sphinx_id,structure_name_facet,failed_facet,safe_name
1041,412,Paraflocculus,PFL,,1,3,8690,1073,5,1,1088,/997/8/512/528/1073/1041/,FFFC91,,,f,1089,775625608,734881840,Paraflocculus
10689,,"Paraflocculus molecular layer",PFLmo,,1,3,8690,1041,6,1,1089,/997/8/512/528/1073/1041/10689/,FFFC91,,,f,1090,2192132592,734881840,Paraflocculus molecular layer
10688,,"Paraflocculus Purkinje layer",PFLpu,,1,3,8690,1041,6,1,1090,/997/8/512/528/1073/1041/10688/,FFFC91,,,f,1091,3654627135,734881840,Paraflocculus Purkinje layer
10687,,"Paraflocculus granular layer",PFLgr,,1,3,8690,1041,6,1,1091,/997/8/512/528/1073/1041/10687/,ECE754,,,f,1092,2350621611,734881840,Paraflocculus granular layer
1049,413,Flocculus,FL,,1,3,8690,1073,5,1,1092,/997/8/512/528/1073/1049/,FFFC91,,,f,1093,1738627181,734881840,Flocculus
10692,,"Flocculus molecular layer",FLmo,,1,3,8690,1049,6,1,1093,/997/8/512/528/1073/1049/10692/,FFFC91,,,f,1094,1260681159,734881840,Flocculus molecular layer
10691,,"Flocculus Purkinje layer",FLpu,,1,3,8690,1049,6,1,1094,/997/8/512/528/1073/1049/10691/,FFFC91,,,f,1095,1489739340,734881840,Flocculus Purkinje layer
10690,,"Flocculus granular layer",FLgr,,1,3,8690,1049,6,1,1095,/997/8/512/528/1073/1049/10690/,ECE754,,,f,1096,218436312,734881840,Flocculus granular layer
519,64,Cerebellar nuclei,CBN,,1,3,8690,512,3,1,1096,/997/8/512/519/,F0F080,,,f,1097,1080202909,734881840,Cerebellar nuclei
989,123,Fastigial nucleus,FN,,1,3,8690,519,4,1,1097,/997/8/512/519/989/,FFFDBC,,,f,1098,960199658,734881840,Fastigial nucleus
91,152,Interposed nucleus,IP,,1,3,8690,519,4,1,1098,/997/8/512/519/91/,FFFDBC,,,f,1099,3559061393,734881840,Interposed nucleus
846,105,Dentate nucleus,DN,,1,3,8690,519,4,1,1099,/997/8/512/519/846/,FFFDBC,,,f,1100,928321645,734881840,Dentate nucleus
589508455,,Vestibulocerebellar nucleus,VeCB,,1,3,8690,519,4,1,1100,/997/8/512/519/589508455/,FFFDBC,,,f,1101,3164461348,734881840,Vestibulocerebellar nucleus
1009,691,fiber tracts,fiber tracts,,1,3,8690,997,1,1,1101,/997/1009/,CCCCCC,,,f,1102,771268094,734881840,fiber tracts
967,686,cranial nerves,cm,,1,3,8690,1009,2,1,1102,/997/1009/967/,CCCCCC,,,f,1103,1191830544,734881840,cranial nerves
885,676,terminal nerve,tn,,1,3,8690,967,3,1,1103,/997/1009/967/885/,CCCCCC,,,f,1104,3037669130,734881840,terminal nerve
949,684,vomeronasal nerve,von,,1,3,8690,967,3,1,1104,/997/1009/967/949/,CCCCCC,,,f,1105,277092608,734881840,vomeronasal nerve
840,670,olfactory nerve,In,,1,3,8690,967,3,1,1105,/997/1009/967/840/,CCCCCC,,,f,1106,1727601264,734881840,olfactory nerve
1016,692,olfactory nerve layer of main olfactory bulb,onl,,1,3,8690,840,4,1,1106,/997/1009/967/840/1016/,CCCCCC,,,f,1107,3450858286,734881840,olfactory nerve layer of main olfactory bulb
21,568,"lateral olfactory tract general",lotg,,1,3,8690,840,4,1,1107,/997/1009/967/840/21/,CCCCCC,,,f,1108,2601931165,734881840,lateral olfactory tract general
665,507,"lateral olfactory tract body",lot,,1,3,8690,21,5,1,1108,/997/1009/967/840/21/665/,CCCCCC,,,f,1109,2791586724,734881840,lateral olfactory tract body
538,491,dorsal limb,lotd,,1,3,8690,21,5,1,1109,/997/1009/967/840/21/538/,CCCCCC,,,f,1110,2177072245,734881840,dorsal limb
459,481,accessory olfactory tract,aolt,,1,3,8690,21,5,1,1110,/997/1009/967/840/21/459/,CCCCCC,,,f,1111,1866105457,734881840,accessory olfactory tract
900,536,"anterior commissure olfactory limb",aco,,1,3,8690,840,4,1,1111,/997/1009/967/840/900/,CCCCCC,,,f,1112,1365430169,734881840,anterior commissure olfactory limb
848,671,optic nerve,IIn,,1,3,8690,967,3,1,1112,/997/1009/967/848/,CCCCCC,,,f,1113,3100185865,734881840,optic nerve
876,533,accessory optic tract,aot,,1,3,8690,848,4,1,1113,/997/1009/967/848/876/,CCCCCC,,,f,1114,2019784696,734881840,accessory optic tract
916,538,brachium of the superior colliculus,bsc,,1,3,8690,848,4,1,1114,/997/1009/967/848/916/,CCCCCC,,,f,1115,2637319906,734881840,brachium of the superior colliculus
336,607,superior colliculus commissure,csc,,1,3,8690,848,4,1,1115,/997/1009/967/848/336/,CCCCCC,,,f,1116,4201356620,734881840,superior colliculus commissure
117,580,optic chiasm,och,,1,3,8690,848,4,1,1116,/997/1009/967/848/117/,CCCCCC,,,f,1117,1585611786,734881840,optic chiasm
125,581,optic tract,opt,,1,3,8690,848,4,1,1117,/997/1009/967/848/125/,CCCCCC,,,f,1118,473050819,734881840,optic tract
357,610,tectothalamic pathway,ttp,,1,3,8690,848,4,1,1118,/997/1009/967/848/357/,CCCCCC,,,f,1119,2212800702,734881840,tectothalamic pathway
832,669,oculomotor nerve,IIIn,,1,3,8690,967,3,1,1119,/997/1009/967/832/,CCCCCC,,,f,1120,4065434170,734881840,oculomotor nerve
62,573,medial longitudinal fascicle,mlf,,1,3,8690,832,4,1,1120,/997/1009/967/832/62/,CCCCCC,,,f,1121,2996842461,734881840,medial longitudinal fascicle
158,585,posterior commissure,pc,,1,3,8690,832,4,1,1121,/997/1009/967/832/158/,CCCCCC,,,f,1122,4129046125,734881840,posterior commissure
911,679,trochlear nerve,IVn,,1,3,8690,967,3,1,1122,/997/1009/967/911/,CCCCCC,,,f,1123,1219326126,734881840,trochlear nerve
384,613,trochlear nerve decussation,IVd,,1,3,8690,911,4,1,1123,/997/1009/967/911/384/,CCCCCC,,,f,1124,2082477936,734881840,trochlear nerve decussation
710,654,abducens nerve,VIn,,1,3,8690,967,3,1,1124,/997/1009/967/710/,CCCCCC,,,f,1125,12381790,734881840,abducens nerve
901,678,trigeminal nerve,Vn,,1,3,8690,967,3,1,1125,/997/1009/967/901/,CCCCCC,,,f,1126,3826678836,734881840,trigeminal nerve
93,577,motor root of the trigeminal nerve,moV,,1,3,8690,901,4,1,1126,/997/1009/967/901/93/,CCCCCC,,,f,1127,511291358,734881840,motor root of the trigeminal nerve
229,594,sensory root of the trigeminal nerve,sV,,1,3,8690,901,4,1,1127,/997/1009/967/901/229/,CCCCCC,,,f,1128,1119694834,734881840,sensory root of the trigeminal nerve
705,512,midbrain tract of the trigeminal nerve,mtV,,1,3,8690,229,5,1,1128,/997/1009/967/901/229/705/,CCCCCC,,,f,1129,1926814004,734881840,midbrain tract of the trigeminal nerve
794,523,spinal tract of the trigeminal nerve,sptV,,1,3,8690,229,5,1,1129,/997/1009/967/901/229/794/,CCCCCC,,,f,1130,853181822,734881840,spinal tract of the trigeminal nerve
798,665,facial nerve,VIIn,,1,3,8690,967,3,1,1130,/997/1009/967/798/,CCCCCC,,,f,1131,2302244085,734881840,facial nerve
1131,565,intermediate nerve,iVIIn,,1,3,8690,798,4,1,1131,/997/1009/967/798/1131/,CCCCCC,,,f,1132,2336161075,734881840,intermediate nerve
1116,563,genu of the facial nerve,gVIIn,,1,3,8690,798,4,1,1132,/997/1009/967/798/1116/,CCCCCC,,,f,1133,3232359188,734881840,genu of the facial nerve
933,682,vestibulocochlear nerve,VIIIn,,1,3,8690,967,3,1,1133,/997/1009/967/933/,CCCCCC,,,f,1134,3849290809,734881840,vestibulocochlear nerve
1076,558,efferent cochleovestibular bundle,cvb,,1,3,8690,933,4,1,1134,/997/1009/967/933/1076/,CCCCCC,,,f,1135,4075971237,734881840,efferent cochleovestibular bundle
413,617,vestibular nerve,vVIIIn,,1,3,8690,933,4,1,1135,/997/1009/967/933/413/,CCCCCC,,,f,1136,3018519253,734881840,vestibular nerve
948,542,cochlear nerve,cVIIIn,,1,3,8690,933,4,1,1136,/997/1009/967/933/948/,CCCCCC,,,f,1137,962095195,734881840,cochlear nerve
841,529,trapezoid body,tb,,1,3,8690,948,5,1,1137,/997/1009/967/933/948/841/,CCCCCC,,,f,1138,1491826042,734881840,trapezoid body
641,504,intermediate acoustic stria,ias,,1,3,8690,948,5,1,1138,/997/1009/967/933/948/641/,CCCCCC,,,f,1139,2460821868,734881840,intermediate acoustic stria
506,487,dorsal acoustic stria,das,,1,3,8690,948,5,1,1139,/997/1009/967/933/948/506/,CCCCCC,,,f,1140,2563848709,734881840,dorsal acoustic stria
658,506,lateral lemniscus,ll,,1,3,8690,948,5,1,1140,/997/1009/967/933/948/658/,CCCCCC,,,f,1141,2249670554,734881840,lateral lemniscus
633,503,inferior colliculus commissure,cic,,1,3,8690,948,5,1,1141,/997/1009/967/933/948/633/,CCCCCC,,,f,1142,1506772234,734881840,inferior colliculus commissure
482,484,brachium of the inferior colliculus,bic,,1,3,8690,948,5,1,1142,/997/1009/967/933/948/482/,CCCCCC,,,f,1143,2423549855,734881840,brachium of the inferior colliculus
808,666,glossopharyngeal nerve,IXn,,1,3,8690,967,3,1,1143,/997/1009/967/808/,CCCCCC,,,f,1144,2892311360,734881840,glossopharyngeal nerve
917,680,vagus nerve,Xn,,1,3,8690,967,3,1,1144,/997/1009/967/917/,CCCCCC,,,f,1145,2090451855,734881840,vagus nerve
237,595,solitary tract,ts,,1,3,8690,917,4,1,1145,/997/1009/967/917/237/,CCCCCC,,,f,1146,3517832558,734881840,solitary tract
717,655,accessory spinal nerve,XIn,,1,3,8690,967,3,1,1146,/997/1009/967/717/,CCCCCC,,,f,1147,2966859887,734881840,accessory spinal nerve
813,667,hypoglossal nerve,XIIn,,1,3,8690,967,3,1,1147,/997/1009/967/813/,CCCCCC,,,f,1148,2776584549,734881840,hypoglossal nerve
925,681,ventral roots,vrt,,1,3,8690,967,3,1,1148,/997/1009/967/925/,CCCCCC,,,f,1149,4038675037,734881840,ventral roots
792,664,dorsal roots,drt,,1,3,8690,967,3,1,1149,/997/1009/967/792/,CCCCCC,,,f,1150,3729235522,734881840,dorsal roots
932,540,cervicothalamic tract,cett,,1,3,8690,792,4,1,1150,/997/1009/967/792/932/,CCCCCC,,,f,1151,2955091529,734881840,cervicothalamic tract
570,495,dorsolateral fascicle,dl,,1,3,8690,932,5,1,1151,/997/1009/967/792/932/570/,CCCCCC,,,f,1152,4232767129,734881840,dorsolateral fascicle
522,489,dorsal commissure of the spinal cord,dcm,,1,3,8690,932,5,1,1152,/997/1009/967/792/932/522/,CCCCCC,,,f,1153,2940092852,734881840,dorsal commissure of the spinal cord
858,531,ventral commissure of the spinal cord,vc,,1,3,8690,932,5,1,1153,/997/1009/967/792/932/858/,CCCCCC,,,f,1154,391042733,734881840,ventral commissure of the spinal cord
586,497,fasciculus proprius,fpr,,1,3,8690,932,5,1,1154,/997/1009/967/792/932/586/,CCCCCC,,,f,1155,2538399429,734881840,fasciculus proprius
514,488,dorsal column,dc,,1,3,8690,932,5,1,1155,/997/1009/967/792/932/514/,CCCCCC,,,f,1156,4021874632,734881840,dorsal column
380,471,cuneate fascicle,cuf,,1,3,8690,514,6,1,1156,/997/1009/967/792/932/514/380/,CCCCCC,,,f,1157,1158547825,734881840,cuneate fascicle
388,472,gracile fascicle,grf,,1,3,8690,514,6,1,1157,/997/1009/967/792/932/514/388/,CCCCCC,,,f,1158,4000740023,734881840,gracile fascicle
396,473,internal arcuate fibers,iaf,,1,3,8690,514,6,1,1158,/997/1009/967/792/932/514/396/,CCCCCC,,,f,1159,3611554723,734881840,internal arcuate fibers
697,511,medial lemniscus,ml,,1,3,8690,932,5,1,1159,/997/1009/967/792/932/697/,CCCCCC,,,f,1160,3519337805,734881840,medial lemniscus
871,674,spinothalamic tract,sst,,1,3,8690,967,3,1,1160,/997/1009/967/871/,CCCCCC,,,f,1161,3879904993,734881840,spinothalamic tract
29,569,lateral spinothalamic tract,sttl,,1,3,8690,871,4,1,1161,/997/1009/967/871/29/,CCCCCC,,,f,1162,1590160233,734881840,lateral spinothalamic tract
389,614,ventral spinothalamic tract,sttv,,1,3,8690,871,4,1,1162,/997/1009/967/871/389/,CCCCCC,,,f,1163,797556340,734881840,ventral spinothalamic tract
245,596,spinocervical tract,scrt,,1,3,8690,871,4,1,1163,/997/1009/967/871/245/,CCCCCC,,,f,1164,1786118986,734881840,spinocervical tract
261,598,spino-olivary pathway,sop,,1,3,8690,871,4,1,1164,/997/1009/967/871/261/,CCCCCC,,,f,1165,3501259155,734881840,spino-olivary pathway
270,599,spinoreticular pathway,srp,,1,3,8690,871,4,1,1165,/997/1009/967/871/270/,CCCCCC,,,f,1166,2749725572,734881840,spinoreticular pathway
293,602,spinovestibular pathway,svp,,1,3,8690,871,4,1,1166,/997/1009/967/871/293/,CCCCCC,,,f,1167,2122676298,734881840,spinovestibular pathway
277,600,spinotectal pathway,stp,,1,3,8690,871,4,1,1167,/997/1009/967/871/277/,CCCCCC,,,f,1168,2155059607,734881840,spinotectal pathway
253,597,spinohypothalamic pathway,shp,,1,3,8690,871,4,1,1168,/997/1009/967/871/253/,CCCCCC,,,f,1169,966214946,734881840,spinohypothalamic pathway
285,601,spinotelenchephalic pathway,step,,1,3,8690,871,4,1,1169,/997/1009/967/871/285/,CCCCCC,,,f,1170,1805493208,734881840,spinotelenchephalic pathway
627,502,hypothalamohypophysial tract,hht,,1,3,8690,285,5,1,1170,/997/1009/967/871/285/627/,CCCCCC,,,f,1171,2160377595,734881840,hypothalamohypophysial tract
960,685,cerebellum related fiber tracts,cbf,,1,3,8690,1009,2,1,1171,/997/1009/960/,CCCCCC,,,f,1172,4010653894,734881840,cerebellum related fiber tracts
744,658,cerebellar commissure,cbc,,1,3,8690,960,3,1,1172,/997/1009/960/744/,CCCCCC,,,f,1173,137458081,734881840,cerebellar commissure
752,659,cerebellar peduncles,cbp,,1,3,8690,960,3,1,1173,/997/1009/960/752/,CCCCCC,,,f,1174,3845133906,734881840,cerebellar peduncles
326,606,superior cerebelar peduncles,scp,,1,3,8690,752,4,1,1174,/997/1009/960/752/326/,CCCCCC,,,f,1175,1423960324,734881840,superior cerebelar peduncles
812,525,superior cerebellar peduncle decussation,dscp,,1,3,8690,326,5,1,1175,/997/1009/960/752/326/812/,CCCCCC,,,f,1176,3545529547,734881840,superior cerebellar peduncle decussation
85,859,spinocerebellar tract,sct,,1,3,8690,812,6,1,1176,/997/1009/960/752/326/812/85/,CCCCCC,,,f,1177,855849778,734881840,spinocerebellar tract
850,530,uncinate fascicle,uf,,1,3,8690,326,5,1,1177,/997/1009/960/752/326/850/,CCCCCC,,,f,1178,496405985,734881840,uncinate fascicle
866,532,ventral spinocerebellar tract,sctv,,1,3,8690,326,5,1,1178,/997/1009/960/752/326/866/,CCCCCC,,,f,1179,744035824,734881840,ventral spinocerebellar tract
78,575,middle cerebellar peduncle,mcp,,1,3,8690,752,4,1,1179,/997/1009/960/752/78/,CCCCCC,,,f,1180,733008278,734881840,middle cerebellar peduncle
1123,564,inferior cerebellar peduncle,icp,,1,3,8690,752,4,1,1180,/997/1009/960/752/1123/,CCCCCC,,,f,1181,202676826,734881840,inferior cerebellar peduncle
553,493,dorsal spinocerebellar tract,sctd,,1,3,8690,1123,5,1,1181,/997/1009/960/752/1123/553/,CCCCCC,,,f,1182,3857282012,734881840,dorsal spinocerebellar tract
499,486,cuneocerebellar tract,cct,,1,3,8690,1123,5,1,1182,/997/1009/960/752/1123/499/,CCCCCC,,,f,1183,3833856484,734881840,cuneocerebellar tract
650,505,juxtarestiform body,jrb,,1,3,8690,1123,5,1,1183,/997/1009/960/752/1123/650/,CCCCCC,,,f,1184,1765241487,734881840,juxtarestiform body
490,485,bulbocerebellar tract,bct,,1,3,8690,1123,5,1,1184,/997/1009/960/752/1123/490/,CCCCCC,,,f,1185,4005859055,734881840,bulbocerebellar tract
404,474,olivocerebellar tract,oct,,1,3,8690,490,6,1,1185,/997/1009/960/752/1123/490/404/,CCCCCC,,,f,1186,1173242057,734881840,olivocerebellar tract
410,475,reticulocerebellar tract,rct,,1,3,8690,490,6,1,1186,/997/1009/960/752/1123/490/410/,CCCCCC,,,f,1187,3086551336,734881840,reticulocerebellar tract
373,612,trigeminocerebellar tract,tct,,1,3,8690,752,4,1,1187,/997/1009/960/752/373/,CCCCCC,,,f,1188,496531143,734881840,trigeminocerebellar tract
728,656,arbor vitae,arb,,1,3,8690,960,3,1,1188,/997/1009/960/728/,CCCCCC,,,f,1189,756994283,734881840,arbor vitae
484682512,,supra-callosal cerebral white matter,scwm,,1,3,8690,1009,2,1,1189,/997/1009/484682512/,CCCCCC,,,f,1190,860296328,734881840,supra-callosal cerebral white matter
983,688,lateral forebrain bundle system,lfbs,,1,3,8690,1009,2,1,1190,/997/1009/983/,CCCCCC,,,f,1191,1446894155,734881840,lateral forebrain bundle system
776,662,corpus callosum,cc,,1,3,8690,983,3,1,1191,/997/1009/983/776/,CCCCCC,,,f,1192,3022588286,734881840,corpus callosum
956,543,"corpus callosum anterior forceps",fa,,1,3,8690,776,4,1,1192,/997/1009/983/776/956/,CCCCCC,,,f,1193,4281334996,734881840,corpus callosum anterior forceps
579,496,external capsule,ec,,1,3,8690,956,5,1,1193,/997/1009/983/776/956/579/,CCCCCC,,,f,1194,1857747964,734881840,external capsule
964,544,"corpus callosum extreme capsule",ee,,1,3,8690,776,4,1,1194,/997/1009/983/776/964/,CCCCCC,,,f,1195,3643110747,734881840,corpus callosum extreme capsule
1108,562,genu of corpus callosum,ccg,,1,3,8690,776,4,1,1195,/997/1009/983/776/1108/,CCCCCC,,,f,1196,3387198454,734881840,genu of corpus callosum
971,545,"corpus callosum posterior forceps",fp,,1,3,8690,776,4,1,1196,/997/1009/983/776/971/,CCCCCC,,,f,1197,2598038340,734881840,corpus callosum posterior forceps
979,546,"corpus callosum rostrum",ccr,,1,3,8690,776,4,1,1197,/997/1009/983/776/979/,CCCCCC,,,f,1198,2612427861,734881840,corpus callosum rostrum
484682516,,"corpus callosum body",ccb,,1,3,8690,776,4,1,1198,/997/1009/983/776/484682516/,CCCCCC,,,f,1199,1909459776,734881840,corpus callosum body
986,547,"corpus callosum splenium",ccs,,1,3,8690,776,4,1,1199,/997/1009/983/776/986/,CCCCCC,,,f,1200,2236557760,734881840,corpus callosum splenium
784,663,corticospinal tract,cst,,1,3,8690,983,3,1,1200,/997/1009/983/784/,CCCCCC,,,f,1201,2338134602,734881840,corticospinal tract
6,566,internal capsule,int,,1,3,8690,784,4,1,1201,/997/1009/983/784/6/,CCCCCC,,,f,1202,2936038281,734881840,internal capsule
924,539,cerebal peduncle,cpd,,1,3,8690,784,4,1,1202,/997/1009/983/784/924/,CCCCCC,,,f,1203,993976011,734881840,cerebal peduncle
1036,553,corticotectal tract,cte,,1,3,8690,784,4,1,1203,/997/1009/983/784/1036/,CCCCCC,,,f,1204,245941098,734881840,corticotectal tract
1012,550,corticorubral tract,crt,,1,3,8690,784,4,1,1204,/997/1009/983/784/1012/,CCCCCC,,,f,1205,3552293109,734881840,corticorubral tract
1003,549,corticopontine tract,cpt,,1,3,8690,784,4,1,1205,/997/1009/983/784/1003/,CCCCCC,,,f,1206,2049138094,734881840,corticopontine tract
994,548,corticobulbar tract,cbt,,1,3,8690,784,4,1,1206,/997/1009/983/784/994/,CCCCCC,,,f,1207,1514915928,734881840,corticobulbar tract
190,589,pyramid,py,,1,3,8690,784,4,1,1207,/997/1009/983/784/190/,CCCCCC,,,f,1208,3813563721,734881840,pyramid
198,590,pyramidal decussation,pyd,,1,3,8690,784,4,1,1208,/997/1009/983/784/198/,CCCCCC,,,f,1209,3272625759,734881840,pyramidal decussation
1019,551,"corticospinal tract crossed",cstc,,1,3,8690,784,4,1,1209,/997/1009/983/784/1019/,CCCCCC,,,f,1210,188728262,734881840,corticospinal tract crossed
1028,552,"corticospinal tract uncrossed",cstu,,1,3,8690,784,4,1,1210,/997/1009/983/784/1028/,CCCCCC,,,f,1211,3178799578,734881840,corticospinal tract uncrossed
896,677,thalamus related,lfbst,,1,3,8690,983,3,1,1211,/997/1009/983/896/,CCCCCC,,,f,1212,443856761,734881840,thalamus related
1092,560,external medullary lamina of the thalamus,em,,1,3,8690,896,4,1,1212,/997/1009/983/896/1092/,CCCCCC,,,f,1213,3515725381,734881840,external medullary lamina of the thalamus
14,567,internal medullary lamina of the thalamus,im,,1,3,8690,896,4,1,1213,/997/1009/983/896/14/,CCCCCC,,,f,1214,1272383137,734881840,internal medullary lamina of the thalamus
86,576,middle thalamic commissure,mtc,,1,3,8690,896,4,1,1214,/997/1009/983/896/86/,CCCCCC,,,f,1215,48183717,734881840,middle thalamic commissure
365,611,thalamic peduncles,tp,,1,3,8690,896,4,1,1215,/997/1009/983/896/365/,CCCCCC,,,f,1216,406163682,734881840,thalamic peduncles
484682520,,optic radiation,or,,1,3,8690,896,4,1,1216,/997/1009/983/896/484682520/,CCCCCC,,,f,1217,3215415810,734881840,optic radiation
484682524,,auditory radiation,ar,,1,3,8690,896,4,1,1217,/997/1009/983/896/484682524/,CCCCCC,,,f,1218,601332939,734881840,auditory radiation
1000,690,extrapyramidal fiber systems,eps,,1,3,8690,1009,2,1,1218,/997/1009/1000/,CCCCCC,,,f,1219,738013408,734881840,extrapyramidal fiber systems
760,660,cerebral nuclei related,epsc,,1,3,8690,1000,3,1,1219,/997/1009/1000/760/,CCCCCC,,,f,1220,3574075519,734881840,cerebral nuclei related
142,583,pallidothalamic pathway,pap,,1,3,8690,760,4,1,1220,/997/1009/1000/760/142/,CCCCCC,,,f,1221,653835859,734881840,pallidothalamic pathway
102,578,nigrostriatal tract,nst,,1,3,8690,760,4,1,1221,/997/1009/1000/760/102/,CCCCCC,,,f,1222,1908794680,734881840,nigrostriatal tract
109,579,nigrothalamic fibers,ntt,,1,3,8690,760,4,1,1222,/997/1009/1000/760/109/,CCCCCC,,,f,1223,3579496032,734881840,nigrothalamic fibers
134,582,pallidotegmental fascicle,ptf,,1,3,8690,760,4,1,1223,/997/1009/1000/760/134/,CCCCCC,,,f,1224,2146198276,734881840,pallidotegmental fascicle
309,604,striatonigral pathway,snp,,1,3,8690,760,4,1,1224,/997/1009/1000/760/309/,CCCCCC,,,f,1225,4190731397,734881840,striatonigral pathway
317,605,subthalamic fascicle,stf,,1,3,8690,760,4,1,1225,/997/1009/1000/760/317/,CCCCCC,,,f,1226,2911396376,734881840,subthalamic fascicle
877,675,tectospinal pathway,tsp,,1,3,8690,1000,3,1,1226,/997/1009/1000/877/,CCCCCC,,,f,1227,1244119023,734881840,tectospinal pathway
1051,555,direct tectospinal pathway,tspd,,1,3,8690,877,4,1,1227,/997/1009/1000/877/1051/,CCCCCC,,,f,1228,1709212737,734881840,direct tectospinal pathway
1060,556,doral tegmental decussation,dtd,,1,3,8690,877,4,1,1228,/997/1009/1000/877/1060/,CCCCCC,,,f,1229,2067491806,734881840,doral tegmental decussation
1043,554,crossed tectospinal pathway,tspc,,1,3,8690,877,4,1,1229,/997/1009/1000/877/1043/,CCCCCC,,,f,1230,3614935982,734881840,crossed tectospinal pathway
863,673,rubrospinal tract,rust,,1,3,8690,1000,3,1,1230,/997/1009/1000/863/,CCCCCC,,,f,1231,3405101120,734881840,rubrospinal tract
397,615,ventral tegmental decussation,vtd,,1,3,8690,863,4,1,1231,/997/1009/1000/863/397/,CCCCCC,,,f,1232,2482574838,734881840,ventral tegmental decussation
221,593,rubroreticular tract,rrt,,1,3,8690,863,4,1,1232,/997/1009/1000/863/221/,CCCCCC,,,f,1233,1583476119,734881840,rubroreticular tract
736,657,central tegmental bundle,ctb,,1,3,8690,1000,3,1,1233,/997/1009/1000/736/,CCCCCC,,,f,1234,3774459016,734881840,central tegmental bundle
855,672,retriculospinal tract,rst,,1,3,8690,1000,3,1,1234,/997/1009/1000/855/,CCCCCC,,,f,1235,2997135223,734881840,retriculospinal tract
205,591,"retriculospinal tract lateral part",rstl,,1,3,8690,855,4,1,1235,/997/1009/1000/855/205/,CCCCCC,,,f,1236,4229476297,734881840,retriculospinal tract lateral part
