,acronym,atlas_id,color_hex_triplet,depth,failed,failed_facet,graph_id,graph_order,hemisphere_id,id,neuro_name_structure_id,neuro_name_structure_id_path,ontology_id,parent_structure_id,safe_name,sphinx_id,st_level,structure_id_path,structure_name_facet,weight
1113,vVIIIn,617,CCCCCC,4,FALSE,734881840,1,1113,3,413,,,1,933,vestibular nerve,1114,,/997/1009/967/933/413/,3018519253,8690
1114,cVIIIn,542,CCCCCC,4,FALSE,734881840,1,1114,3,948,,,1,933,cochlear nerve,1115,,/997/1009/967/933/948/,962095195,8690
1115,tb,529,CCCCCC,5,FALSE,734881840,1,1115,3,841,,,1,948,trapezoid body,1116,,/997/1009/967/933/948/841/,1491826042,8690
1116,ias,504,CCCCCC,5,FALSE,734881840,1,1116,3,641,,,1,948,intermediate acoustic stria,1117,,/997/1009/967/933/948/641/,2460821868,8690
1117,das,487,CCCCCC,5,FALSE,734881840,1,1117,3,506,,,1,948,dorsal acoustic stria,1118,,/997/1009/967/933/948/506/,2563848709,8690
1118,ll,506,CCCCCC,5,FALSE,734881840,1,1118,3,658,,,1,948,lateral lemniscus,1119,,/997/1009/967/933/948/658/,2249670554,8690
1119,cic,503,CCCCCC,5,FALSE,734881840,1,1119,3,633,,,1,948,inferior colliculus commissure,1120,,/997/1009/967/933/948/633/,1506772234,8690
1120,bic,484,CCCCCC,5,FALSE,734881840,1,1120,3,482,,,1,948,brachium of the inferior colliculus,1121,,/997/1009/967/933/948/482/,2423549855,8690
1121,IXn,666,CCCCCC,3,FALSE,734881840,1,1121,3,808,,,1,967,glossopharyngeal nerve,1122,,/997/1009/967/808/,2892311360,8690
1122,Xn,680,CCCCCC,3,FALSE,734881840,1,1122,3,917,,,1,967,vagus nerve,1123,,/997/1009/967/917/,2090451855,8690
1123,ts,595,CCCCCC,4,FALSE,734881840,1,1123,3,237,,,1,917,solitary tract,1124,,/997/1009/967/917/237/,3517832558,8690
1124,XIn,655,CCCCCC,3,FALSE,734881840,1,1124,3,717,,,1,967,accessory spinal nerve,1125,,/997/1009/967/717/,2966859887,8690
1125,XIIn,667,CCCCCC,3,FALSE,734881840,1,1125,3,813,,,1,967,hypoglossal nerve,1126,,/997/1009/967/813/,2776584549,8690
1126,vrt,681,CCCCCC,3,FALSE,734881840,1,1126,3,925,,,1,967,ventral roots,1127,,/997/1009/967/925/,4038675037,8690
1127,drt,664,CCCCCC,3,FALSE,734881840,1,1127,3,792,,,1,967,dorsal roots,1128,,/997/1009/967/792/,3729235522,8690
1128,cett,540,CCCCCC,4,FALSE,734881840,1,1128,3,932,,,1,792,cervicothalamic tract,1129,,/997/1009/967/792/932/,2955091529,8690
1129,dl,495,CCCCCC,5,FALSE,734881840,1,1129,3,570,,,1,932,dorsolateral fascicle,1130,,/997/1009/967/792/932/570/,4232767129,8690
1130,dcm,489,CCCCCC,5,FALSE,734881840,1,1130,3,522,,,1,932,dorsal commissure of the spinal cord,1131,,/997/1009/967/792/932/522/,2940092852,8690
1131,vc,531,CCCCCC,5,FALSE,734881840,1,1131,3,858,,,1,932,ventral commissure of the spinal cord,1132,,/997/1009/967/792/932/858/,391042733,8690
1132,fpr,497,CCCCCC,5,FALSE,734881840,1,1132,3,586,,,1,932,fasciculus proprius,1133,,/997/1009/967/792/932/586/,2538399429,8690
1133,dc,488,CCCCCC,5,FALSE,734881840,1,1133,3,514,,,1,932,dorsal column,1134,,/997/1009/967/792/932/514/,4021874632,8690
1134,cuf,471,CCCCCC,6,FALSE,734881840,1,1134,3,380,,,1,514,cuneate fascicle,1135,,/997/1009/967/792/932/514/380/,1158547825,8690
1135,grf,472,CCCCCC,6,FALSE,734881840,1,1135,3,388,,,1,514,gracile fascicle,1136,,/997/1009/967/792/932/514/388/,4000740023,8690
1136,iaf,473,CCCCCC,6,FALSE,734881840,1,1136,3,396,,,1,514,internal arcuate fibers,1137,,/997/1009/967/792/932/514/396/,3611554723,8690
1137,ml,511,CCCCCC,5,FALSE,734881840,1,1137,3,697,,,1,932,medial lemniscus,1138,,/997/1009/967/792/932/697/,3519337805,8690
1138,sst,674,CCCCCC,3,FALSE,734881840,1,1138,3,871,,,1,967,spinothalamic tract,1139,,/997/1009/967/871/,3879904993,8690
1139,sttl,569,CCCCCC,4,FALSE,734881840,1,1139,3,29,,,1,871,lateral spinothalamic tract,1140,,/997/1009/967/871/29/,1590160233,8690
1140,sttv,614,CCCCCC,4,FALSE,734881840,1,1140,3,389,,,1,871,ventral spinothalamic tract,1141,,/997/1009/967/871/389/,797556340,8690
1141,scrt,596,CCCCCC,4,FALSE,734881840,1,1141,3,245,,,1,871,spinocervical tract,1142,,/997/1009/967/871/245/,1786118986,8690
1142,sop,598,CCCCCC,4,FALSE,734881840,1,1142,3,261,,,1,871,spino-olivary pathway,1143,,/997/1009/967/871/261/,3501259155,8690
1143,srp,599,CCCCCC,4,FALSE,734881840,1,1143,3,270,,,1,871,spinoreticular pathway,1144,,/997/1009/967/871/270/,2749725572,8690
1144,svp,602,CCCCCC,4,FALSE,734881840,1,1144,3,293,,,1,871,spinovestibular pathway,1145,,/997/1009/967/871/293/,2122676298,8690
1145,stp,600,CCCCCC,4,FALSE,734881840,1,1145,3,277,,,1,871,spinotectal pathway,1146,,/997/1009/967/871/277/,2155059607,8690
1146,shp,597,CCCCCC,4,FALSE,734881840,1,1146,3,253,,,1,871,spinohypothalamic pathway,1147,,/997/1009/967/871/253/,966214946,8690
1147,step,601,CCCCCC,4,FALSE,734881840,1,1147,3,285,,,1,871,spinotelenchephalic pathway,1148,,/997/1009/967/871/285/,1805493208,8690
1148,hht,502,CCCCCC,5,FALSE,734881840,1,1148,3,627,,,1,285,hypothalamohypophysial tract,1149,,/997/1009/967/871/285/627/,2160377595,8690
1149,cbf,685,CCCCCC,2,FALSE,734881840,1,1149,3,960,,,1,1009,cerebellum related fiber tracts,1150,,/997/1009/960/,4010653894,8690
1150,cbc,658,CCCCCC,3,FALSE,734881840,1,1150,3,744,,,1,960,cerebellar commissure,1151,,/997/1009/960/744/,137458081,8690
1151,cbp,659,CCCCCC,3,FALSE,734881840,1,1151,3,752,,,1,960,cerebellar peduncles,1152,,/997/1009/960/752/,3845133906,8690
1152,scp,606,CCCCCC,4,FALSE,734881840,1,1152,3,326,,,1,752,superior cerebelar peduncles,1153,,/997/1009/960/752/326/,1423960324,8690
1153,dscp,525,CCCCCC,5,FALSE,734881840,1,1153,3,812,,,1,326,superior cerebellar peduncle decussation,1154,,/997/1009/960/752/326/812/,3545529547,8690
1154,sct,859,CCCCCC,6,FALSE,734881840,1,1154,3,85,,,1,812,spinocerebellar tract,1155,,/997/1009/960/752/326/812/85/,855849778,8690
1155,uf,530,CCCCCC,5,FALSE,734881840,1,1155,3,850,,,1,326,uncinate fascicle,1156,,/997/1009/960/752/326/850/,496405985,8690
1156,sctv,532,CCCCCC,5,FALSE,734881840,1,1156,3,866,,,1,326,ventral spinocerebellar tract,1157,,/997/1009/960/752/326/866/,744035824,8690
1157,mcp,575,CCCCCC,4,FALSE,734881840,1,1157,3,78,,,1,752,middle cerebellar peduncle,1158,,/997/1009/960/752/78/,733008278,8690
1158,icp,564,CCCCCC,4,FALSE,734881840,1,1158,3,1123,,,1,752,inferior cerebellar peduncle,1159,,/997/1009/960/752/1123/,202676826,8690
1159,sctd,493,CCCCCC,5,FALSE,734881840,1,1159,3,553,,,1,1123,dorsal spinocerebellar tract,1160,,/997/1009/960/752/1123/553/,3857282012,8690
1160,cct,486,CCCCCC,5,FALSE,734881840,1,1160,3,499,,,1,1123,cuneocerebellar tract,1161,,/997/1009/960/752/1123/499/,3833856484,8690
1161,jrb,505,CCCCCC,5,FALSE,734881840,1,1161,3,650,,,1,1123,juxtarestiform body,1162,,/997/1009/960/752/1123/650/,1765241487,8690
1162,bct,485,CCCCCC,5,FALSE,734881840,1,1162,3,490,,,1,1123,bulbocerebellar tract,1163,,/997/1009/960/752/1123/490/,4005859055,8690
1163,oct,474,CCCCCC,6,FALSE,734881840,1,1163,3,404,,,1,490,olivocerebellar tract,1164,,/997/1009/960/752/1123/490/404/,1173242057,8690
1164,rct,475,CCCCCC,6,FALSE,734881840,1,1164,3,410,,,1,490,reticulocerebellar tract,1165,,/997/1009/960/752/1123/490/410/,3086551336,8690
1165,tct,612,CCCCCC,4,FALSE,734881840,1,1165,3,373,,,1,752,trigeminocerebellar tract,1166,,/997/1009/960/752/373/,496531143,8690
1166,arb,656,CCCCCC,3,FALSE,734881840,1,1166,3,728,,,1,960,arbor vitae,1167,,/997/1009/960/728/,756994283,8690
1167,scwm,,CCCCCC,2,FALSE,734881840,1,1167,3,484682512,,,1,1009,supra-callosal cerebral white matter,1168,,/997/1009/484682512/,860296328,8690
1168,lfbs,688,CCCCCC,2,FALSE,734881840,1,1168,3,983,,,1,1009,lateral forebrain bundle system,1169,,/997/1009/983/,1446894155,8690
1169,cc,662,CCCCCC,3,FALSE,734881840,1,1169,3,776,,,1,983,corpus callosum,1170,,/997/1009/983/776/,3022588286,8690
1170,fa,543,CCCCCC,4,FALSE,734881840,1,1170,3,956,,,1,776,corpus callosum anterior forceps,1171,,/997/1009/983/776/956/,4281334996,8690
1171,ec,496,CCCCCC,5,FALSE,734881840,1,1171,3,579,,,1,956,external capsule,1172,,/997/1009/983/776/956/579/,1857747964,8690
1172,ee,544,CCCCCC,4,FALSE,734881840,1,1172,3,964,,,1,776,corpus callosum extreme capsule,1173,,/997/1009/983/776/964/,3643110747,8690
1173,ccg,562,CCCCCC,4,FALSE,734881840,1,1173,3,1108,,,1,776,genu of corpus callosum,1174,,/997/1009/983/776/1108/,3387198454,8690
1174,fp,545,CCCCCC,4,FALSE,734881840,1,1174,3,971,,,1,776,corpus callosum posterior forceps,1175,,/997/1009/983/776/971/,2598038340,8690
1175,ccr,546,CCCCCC,4,FALSE,734881840,1,1175,3,979,,,1,776,corpus callosum rostrum,1176,,/997/1009/983/776/979/,2612427861,8690
1176,ccb,,CCCCCC,4,FALSE,734881840,1,1176,3,484682516,,,1,776,corpus callosum body,1177,,/997/1009/983/776/484682516/,1909459776,8690
1177,ccs,547,CCCCCC,4,FALSE,734881840,1,1177,3,986,,,1,776,corpus callosum splenium,1178,,/997/1009/983/776/986/,2236557760,8690
1178,cst,663,CCCCCC,3,FALSE,734881840,1,1178,3,784,,,1,983,corticospinal tract,1179,,/997/1009/983/784/,2338134602,8690
1179,int,566,CCCCCC,4,FALSE,734881840,1,1179,3,6,,,1,784,internal capsule,1180,,/997/1009/983/784/6/,2936038281,8690
1180,cpd,539,CCCCCC,4,FALSE,734881840,1,1180,3,924,,,1,784,cerebal peduncle,1181,,/997/1009/983/784/924/,993976011,8690
1181,cte,553,CCCCCC,4,FALSE,734881840,1,1181,3,1036,,,1,784,corticotectal tract,1182,,/997/1009/983/784/1036/,245941098,8690
1182,crt,550,CCCCCC,4,FALSE,734881840,1,1182,3,1012,,,1,784,corticorubral tract,1183,,/997/1009/983/784/1012/,3552293109,8690
1183,cpt,549,CCCCCC,4,FALSE,734881840,1,1183,3,1003,,,1,784,corticopontine tract,1184,,/997/1009/983/784/1003/,2049138094,8690
1184,cbt,548,CCCCCC,4,FALSE,734881840,1,1184,3,994,,,1,784,corticobulbar tract,1185,,/997/1009/983/784/994/,1514915928,8690
1185,py,589,CCCCCC,4,FALSE,734881840,1,1185,3,190,,,1,784,pyramid,1186,,/997/1009/983/784/190/,3813563721,8690
1186,pyd,590,CCCCCC,4,FALSE,734881840,1,1186,3,198,,,1,784,pyramidal decussation,1187,,/997/1009/983/784/198/,3272625759,8690
1187,cstc,551,CCCCCC,4,FALSE,734881840,1,1187,3,1019,,,1,784,corticospinal tract crossed,1188,,/997/1009/983/784/1019/,188728262,8690
1188,cstu,552,CCCCCC,4,FALSE,734881840,1,1188,3,1028,,,1,784,corticospinal tract uncrossed,1189,,/997/1009/983/784/1028/,3178799578,8690
1189,lfbst,677,CCCCCC,3,FALSE,734881840,1,1189,3,896,,,1,983,thalamus related,1190,,/997/1009/983/896/,443856761,8690
1190,em,560,CCCCCC,4,FALSE,734881840,1,1190,3,1092,,,1,896,external medullary lamina of the thalamus,1191,,/997/1009/983/896/1092/,3515725381,8690
1191,im,567,CCCCCC,4,FALSE,734881840,1,1191,3,14,,,1,896,internal medullary lamina of the thalamus,1192,,/997/1009/983/896/14/,1272383137,8690
1192,mtc,576,CCCCCC,4,FALSE,734881840,1,1192,3,86,,,1,896,middle thalamic commissure,1193,,/997/1009/983/896/86/,48183717,8690
1193,tp,611,CCCCCC,4,FALSE,734881840,1,1193,3,365,,,1,896,thalamic peduncles,1194,,/997/1009/983/896/365/,406163682,8690
1194,or,,CCCCCC,4,FALSE,734881840,1,1194,3,484682520,,,1,896,optic radiation,1195,,/997/1009/983/896/484682520/,3215415810,8690
1195,ar,,CCCCCC,4,FALSE,734881840,1,1195,3,484682524,,,1,896,auditory radiation,1196,,/997/1009/983/896/484682524/,601332939,8690
1196,eps,690,CCCCCC,2,FALSE,734881840,1,1196,3,1000,,,1,1009,extrapyramidal fiber systems,1197,,/997/1009/1000/,738013408,8690
1197,epsc,660,CCCCCC,3,FALSE,734881840,1,1197,3,760,,,1,1000,cerebral nuclei related,1198,,/997/1009/1000/760/,3574075519,8690
1198,pap,583,CCCCCC,4,FALSE,734881840,1,1198,3,142,,,1,760,pallidothalamic pathway,1199,,/997/1009/1000/760/142/,653835859,8690
1199,nst,578,CCCCCC,4,FALSE,734881840,1,1199,3,102,,,1,760,nigrostriatal tract,1200,,/997/1009/1000/760/102/,1908794680,8690
1200,ntt,579,CCCCCC,4,FALSE,734881840,1,1200,3,109,,,1,760,nigrothalamic fibers,1201,,/997/1009/1000/760/109/,3579496032,8690
1201,ptf,582,CCCCCC,4,FALSE,734881840,1,1201,3,134,,,1,760,pallidotegmental fascicle,1202,,/997/1009/1000/760/134/,2146198276,8690
1202,snp,604,CCCCCC,4,FALSE,734881840,1,1202,3,309,,,1,760,striatonigral pathway,1203,,/997/1009/1000/760/309/,4190731397,8690
1203,stf,605,CCCCCC,4,FALSE,734881840,1,1203,3,317,,,1,760,subthalamic fascicle,1204,,/997/1009/1000/760/317/,2911396376,8690
1204,tsp,675,CCCCCC,3,FALSE,734881840,1,1204,3,877,,,1,1000,tectospinal pathway,1205,,/997/1009/1000/877/,1244119023,8690
1205,tspd,555,CCCCCC,4,FALSE,734881840,1,1205,3,1051,,,1,877,direct tectospinal pathway,1206,,/997/1009/1000/877/1051/,1709212737,8690
1206,dtd,556,CCCCCC,4,FALSE,734881840,1,1206,3,1060,,,1,877,doral tegmental decussation,1207,,/997/1009/1000/877/1060/,2067491806,8690
1207,tspc,554,CCCCCC,4,FALSE,734881840,1,1207,3,1043,,,1,877,crossed tectospinal pathway,1208,,/997/1009/1000/877/1043/,3614935982,8690
1208,rust,673,CCCCCC,3,FALSE,734881840,1,1208,3,863,,,1,1000,rubrospinal tract,1209,,/997/1009/1000/863/,3405101120,8690
1209,vtd,615,CCCCCC,4,FALSE,734881840,1,1209,3,397,,,1,863,ventral tegmental decussation,1210,,/997/1009/1000/863/397/,2482574838,8690
1210,rrt,593,CCCCCC,4,FALSE,734881840,1,1210,3,221,,,1,863,rubroreticular tract,1211,,/997/1009/1000/863/221/,1583476119,8690
1211,ctb,657,CCCCCC,3,FALSE,734881840,1,1211,3,736,,,1,1000,central tegmental bundle,1212,,/997/1009/1000/736/,3774459016,8690
1212,rst,672,CCCCCC,3,FALSE,734881840,1,1212,3,855,,,1,1000,retriculospinal tract,1213,,/997/1009/1000/855/,2997135223,8690
1213,rstl,591,CCCCCC,4,FALSE,734881840,1,1213,3,205,,,1,855,retriculospinal tract lateral part,1214,,/997/1009/1000/855/205/,4229476297,8690
1214,rstm,592,CCCCCC,4,FALSE,734881840,1,1214,3,213,,,1,855,retriculospinal tract medial part,1215,,/997/1009/1000/855/213/,3028938506,8690
1215,vsp,683,CCCCCC,3,FALSE,734881840,1,1215,3,941,,,1,1000,vestibulospinal pathway,1216,,/997/1009/1000/941/,850039596,8690
1216,mfbs,689,CCCCCC,2,FALSE,734881840,1,1216,3,991,,,1,1009,medial forebrain bundle system,1217,,/997/1009/991/,2045370912,8690
1217,mfbc,661,CCCCCC,3,FALSE,734881840,1,1217,3,768,,,1,991,cerebrum related,1218,,/997/1009/991/768/,1315990495,8690
1218,amc,534,CCCCCC,4,FALSE,734881840,1,1218,3,884,,,1,768,amygdalar capsule,1219,,/997/1009/991/768/884/,4125640418,8690
1219,apd,535,CCCCCC,4,FALSE,734881840,1,1219,3,892,,,1,768,ansa peduncularis,1220,,/997/1009/991/768/892/,668804162,8690
1220,act,537,CCCCCC,4,FALSE,734881840,1,1220,3,908,,,1,768,anterior commissure temporal limb,1221,,/997/1009/991/768/908/,3387830123,8690
1221,cing,541,CCCCCC,4,FALSE,734881840,1,1221,3,940,,,1,768,cingulum bundle,1222,,/997/1009/991/768/940/,1622445056,8690
1222,fxs,561,CCCCCC,4,FALSE,734881840,1,1222,3,1099,,,1,768,fornix system,1223,,/997/1009/991/768/1099/,2860735463,8690
1223,alv,482,CCCCCC,5,FALSE,734881840,1,1223,3,466,,,1,1099,alveus,1224,,/997/1009/991/768/1099/466/,3047472302,8690
1224,df,490,CCCCCC,5,FALSE,734881840,1,1224,3,530,,,1,1099,dorsal fornix,1225,,/997/1009/991/768/1099/530/,2407031315,8690
1225,fi,499,CCCCCC,5,FALSE,734881840,1,1225,3,603,,,1,1099,fimbria,1226,,/997/1009/991/768/1099/603/,1937983833,8690
1226,fxprg,517,CCCCCC,5,FALSE,734881840,1,1226,3,745,,,1,1099,precommissural fornix general,1227,,/997/1009/991/768/1099/745/,3184126177,8690
1227,db,476,CCCCCC,6,FALSE,734881840,1,1227,3,420,,,1,745,precommissural fornix diagonal band,1228,,/997/1009/991/768/1099/745/420/,2942592889,8690
1228,fxpo,516,CCCCCC,5,FALSE,734881840,1,1228,3,737,,,1,1099,postcommissural fornix,1229,,/997/1009/991/768/1099/737/,267891942,8690
1229,mct,477,CCCCCC,6,FALSE,734881840,1,1229,3,428,,,1,737,medial corticohypothalamic tract,1230,,/997/1009/991/768/1099/737/428/,597319395,8690
1230,fx,478,CCCCCC,6,FALSE,734881840,1,1230,3,436,,,1,737,columns of the fornix,1231,,/997/1009/991/768/1099/737/436/,2234311931,8690
1231,hc,501,CCCCCC,5,FALSE,734881840,1,1231,3,618,,,1,1099,hippocampal commissures,1232,,/997/1009/991/768/1099/618/,4236453345,8690
1232,dhc,479,CCCCCC,6,FALSE,734881840,1,1232,3,443,,,1,618,dorsal hippocampal commissure,1233,,/997/1009/991/768/1099/618/443/,1923336249,8690
1233,vhc,480,CCCCCC,6,FALSE,734881840,1,1233,3,449,,,1,618,ventral hippocampal commissure,1234,,/997/1009/991/768/1099/618/449/,1085412540,8690
1234,per,513,CCCCCC,5,FALSE,734881840,1,1234,3,713,,,1,1099,perforant path,1235,,/997/1009/991/768/1099/713/,436991788,8690
1235,ab,483,CCCCCC,5,FALSE,734881840,1,1235,3,474,,,1,1099,angular path,1236,,/997/1009/991/768/1099/474/,1144121309,8690
1236,lab,570,CCCCCC,4,FALSE,734881840,1,1236,3,37,,,1,768,longitudinal association bundle,1237,,/997/1009/991/768/37/,2214700383,8690
1237,st,603,CCCCCC,4,FALSE,734881840,1,1237,3,301,,,1,768,stria terminalis,1238,,/997/1009/991/768/301/,2061919402,8690
1238,stc,,CCCCCC,5,FALSE,734881840,1,1238,3,484682528,,,1,301,commissural branch of stria terminalis,1239,,/997/1009/991/768/301/484682528/,2072512978,8690
1239,mfsbshy,668,CCCCCC,3,FALSE,734881840,1,1239,3,824,,,1,991,hypothalamus related,1240,,/997/1009/991/824/,2437385590,8690
1240,mfb,572,CCCCCC,4,FALSE,734881840,1,1240,3,54,,,1,824,medial forebrain bundle,1241,,/997/1009/991/824/54/,4274696721,8690
1241,vlt,616,CCCCCC,4,FALSE,734881840,1,1241,3,405,,,1,824,ventrolateral hypothalamic tract,1242,,/997/1009/991/824/405/,1856932850,8690
1242,poc,587,CCCCCC,4,FALSE,734881840,1,1242,3,174,,,1,824,preoptic commissure,1243,,/997/1009/991/824/174/,2036221800,8690
1243,sup,609,CCCCCC,4,FALSE,734881840,1,1243,3,349,,,1,824,supraoptic commissures,1244,,/997/1009/991/824/349/,2214211240,8690
1244,supa,526,CCCCCC,5,FALSE,734881840,1,1244,3,817,,,1,349,supraoptic commissures anterior,1245,,/997/1009/991/824/349/817/,1403329227,8690
1245,supd,527,CCCCCC,5,FALSE,734881840,1,1245,3,825,,,1,349,supraoptic commissures dorsal,1246,,/997/1009/991/824/349/825/,3242142431,8690
1246,supv,528,CCCCCC,5,FALSE,734881840,1,1246,3,833,,,1,349,supraoptic commissures ventral,1247,,/997/1009/991/824/349/833/,1115209038,8690
1247,pmx,586,CCCCCC,4,FALSE,734881840,1,1247,3,166,,,1,824,premammillary commissure,1248,,/997/1009/991/824/166/,3539788693,8690
1248,smd,608,CCCCCC,4,FALSE,734881840,1,1248,3,341,,,1,824,supramammillary decussation,1249,,/997/1009/991/824/341/,100905605,8690
1249,php,588,CCCCCC,4,FALSE,734881840,1,1249,3,182,,,1,824,propriohypothalamic pathways,1250,,/997/1009/991/824/182/,1784420150,8690
1250,phpd,519,CCCCCC,5,FALSE,734881840,1,1250,3,762,,,1,182,propriohypothalamic pathways dorsal,1251,,/997/1009/991/824/182/762/,162338143,8690
1251,phpl,520,CCCCCC,5,FALSE,734881840,1,1251,3,770,,,1,182,propriohypothalamic pathways lateral,1252,,/997/1009/991/824/182/770/,901943838,8690
1252,phpm,521,CCCCCC,5,FALSE,734881840,1,1252,3,779,,,1,182,propriohypothalamic pathways medial,1253,,/997/1009/991/824/182/779/,13726419,8690
1253,phpv,522,CCCCCC,5,FALSE,734881840,1,1253,3,787,,,1,182,propriohypothalamic pathways ventral,1254,,/997/1009/991/824/182/787/,2936581201,8690
1254,pvbh,584,CCCCCC,4,FALSE,734881840,1,1254,3,150,,,1,824,periventricular bundle of the hypothalamus,1255,,/997/1009/991/824/150/,548763661,8690
1255,mfbsma,571,CCCCCC,4,FALSE,734881840,1,1255,3,46,,,1,824,mammillary related,1256,,/997/1009/991/824/46/,2838641316,8690
1256,pm,518,CCCCCC,5,FALSE,734881840,1,1256,3,753,,,1,46,principal mammillary tract,1257,,/997/1009/991/824/46/753/,856199296,8690
1257,mtt,510,CCCCCC,5,FALSE,734881840,1,1257,3,690,,,1,46,mammillothalamic tract,1258,,/997/1009/991/824/46/690/,1649345323,8690
1258,mtg,509,CCCCCC,5,FALSE,734881840,1,1258,3,681,,,1,46,mammillotegmental tract,1259,,/997/1009/991/824/46/681/,1041591581,8690
1259,mp,508,CCCCCC,5,FALSE,734881840,1,1259,3,673,,,1,46,mammillary peduncle,1260,,/997/1009/991/824/46/673/,4130265730,8690
1260,mfbst,557,CCCCCC,4,FALSE,734881840,1,1260,3,1068,,,1,824,dorsal thalamus related,1261,,/997/1009/991/824/1068/,3637129625,8690
1261,pvbt,514,CCCCCC,5,FALSE,734881840,1,1261,3,722,,,1,1068,periventricular bundle of the thalamus,1262,,/997/1009/991/824/1068/722/,3496322953,8690
1262,mfbse,559,CCCCCC,4,FALSE,734881840,1,1262,3,1083,,,1,824,epithalamus related,1263,,/997/1009/991/824/1083/,2734318942,8690
1263,sm,524,CCCCCC,5,FALSE,734881840,1,1263,3,802,,,1,1083,stria medullaris,1264,,/997/1009/991/824/1083/802/,1930258468,8690
1264,fr,498,CCCCCC,5,FALSE,734881840,1,1264,3,595,,,1,1083,fasciculus retroflexus,1265,,/997/1009/991/824/1083/595/,3233680072,8690
1265,hbc,500,CCCCCC,5,FALSE,734881840,1,1265,3,611,,,1,1083,habenular commissure,1266,,/997/1009/991/824/1083/611/,4058360785,8690
1266,PIS,515,CCCCCC,5,FALSE,734881840,1,1266,3,730,,,1,1083,pineal stalk,1267,,/997/1009/991/824/1083/730/,4197780532,8690
1267,mfbsm,574,CCCCCC,4,FALSE,734881840,1,1267,3,70,,,1,824,midbrain related,1268,,/997/1009/991/824/70/,4145502087,8690
1268,dlf,492,CCCCCC,5,FALSE,734881840,1,1268,3,547,,,1,70,dorsal longitudinal fascicle,1269,,/997/1009/991/824/70/547/,3503738477,8690
1269,dtt,494,CCCCCC,5,FALSE,734881840,1,1269,3,563,,,1,70,dorsal tegmental tract,1270,,/997/1009/991/824/70/563/,1985590940,8690
1270,VS,716,AAAAAA,1,FALSE,734881840,1,1270,3,73,,,1,997,ventricular systems,1271,,/997/73/,959784099,8690
1271,VL,717,AAAAAA,2,FALSE,734881840,1,1271,3,81,,,1,73,lateral ventricle,1272,,/997/73/81/,1797046580,8690
1272,RC,718,AAAAAA,3,FALSE,734881840,1,1272,3,89,,,1,81,rhinocele,1273,,/997/73/81/89/,2684298025,8690
1273,SEZ,719,AAAAAA,3,FALSE,734881840,1,1273,3,98,,,1,81,subependymal zone,1274,,/997/73/81/98/,1826888016,8690
1274,chpl,720,AAAAAA,3,FALSE,734881840,1,1274,3,108,,,1,81,choroid plexus,1275,,/997/73/81/108/,1492204019,8690
1275,chfl,721,AAAAAA,3,FALSE,734881840,1,1275,3,116,,,1,81,choroid fissure,1276,,/997/73/81/116/,3192898784,8690
1276,IVF,722,AAAAAA,2,FALSE,734881840,1,1276,3,124,,,1,73,interventricular foramen,1277,,/997/73/124/,1644273448,8690
1277,V3,723,AAAAAA,2,FALSE,734881840,1,1277,3,129,,,1,73,third ventricle,1278,,/997/73/129/,562407244,8690
1278,AQ,724,AAAAAA,2,FALSE,734881840,1,1278,3,140,,,1,73,cerebral aqueduct,1279,,/997/73/140/,3509002335,8690
1279,V4,725,AAAAAA,2,FALSE,734881840,1,1279,3,145,,,1,73,fourth ventricle,1280,,/997/73/145/,2366263365,8690
1280,V4r,726,AAAAAA,3,FALSE,734881840,1,1280,3,153,,,1,145,lateral recess,1281,,/997/73/145/153/,4006455201,8690
1281,c,727,AAAAAA,2,FALSE,734881840,1,1281,3,164,,,1,73,central canal spinal cord/medulla,1282,,/997/73/164/,3758121442,8690
1282,grv,693,AAAAAA,1,FALSE,734881840,1,1282,3,1024,,,1,997,grooves,1283,,/997/1024/,1816833424,8690
1283,grv of CTX,694,AAAAAA,2,FALSE,734881840,1,1283,3,1032,,,1,1024,grooves of the cerebral cortex,1284,,/997/1024/1032/,4010583074,8690
1284,eg,697,AAAAAA,3,FALSE,734881840,1,1284,3,1055,,,1,1032,endorhinal groove,1285,,/997/1024/1032/1055/,2757546022,8690
1285,hf,698,AAAAAA,3,FALSE,734881840,1,1285,3,1063,,,1,1032,hippocampal fissure,1286,,/997/1024/1032/1063/,1845828307,8690
1286,rf,699,AAAAAA,3,FALSE,734881840,1,1286,3,1071,,,1,1032,rhinal fissure,1287,,/997/1024/1032/1071/,915997995,8690
